Text,label
"Russia says hopes USA will not act unilaterally against North Korea MOSCOW (Reuters) - Russian Foreign Minister Sergei Lavrov said on Monday that Moscow could not accept North Korea’s “reckless nuclear actions” but said he hoped the United States would not take any unilateral action against Pyongyang. Lavrov warned against anyone responding to North Korea’s behavior by “breaking international law.”  In televised comments, he also said that Russia was ready to restore relations with Washington and would judge U.S. President Donald Trump’s readiness to do the same by his statements. ",1
"Exclusive: Republicans could target Obamacare tax in wider tax overhaul - Brady WASHINGTON (Reuters) - Republicans will consider using planned tax reform to eliminate one of the biggest taxes in Obamacare, if the Senate fails to overturn the healthcare law, a senior Republican in the U.S. House of Representatives said on Wednesday.  Kevin Brady, the top Republican on tax policy in the House as chairman of the Ways and Means Committee, said Republicans will look at the 3.8 percent Net Investment Income Tax in discussions aimed at unveiling a tax reform plan in September. The levy is a weight on economic growth, he said in an interview with Reuters. Efforts by Republicans to overhaul or repeal the Affordable Care Act, known as Obamacare, collapsed in the Senate on Tuesday in a major setback for Republican President Donald Trump. Given a wholesale repeal or overhaul now seems imperiled, Republicans are looking at other ways to attack a law they have vowed to overturn since it was signed by Democratic former President Barack Obama seven years ago. Brady said tax legislation was unlikely to be able to include the repeal of other Obamacare taxes. Doing so would result in about $1 trillion in additional revenue losses over a decade, cutting into efforts to avoid adding to the federal deficit in the overall tax package, he said.  “Will we look at the Net Investment Income Tax provision? Yes, mainly because it is incredibly anti-growth the way it is today,” Brady said. But he was cautious about a full repeal of the tax, given the large revenues involved and the fact that some Senate Republicans resisted overturning it as part of the healthcare bill that was under consideration. The tax raises $172.2 billion in revenue over 10 years to fund Obamacare, including health insurance subsidies for individuals.  Its repeal is viewed by critics, including some moderate Republicans, as a tax cut for the wealthy since the tax hits individuals who earn more than $200,000 a year and married couples with more than $250,000 in earnings. Brady said he was most concerned about the investment tax’s effect on small businesses.  “It doesn’t just affect high earners. It goes across a broad spectrum of small business and captures too much of their activity as well. So we will take a look at that,” he said. However, he noted, “You’ve got to ask the question: if it couldn’t pass the Senate in healthcare, can it pass the Senate in tax reform?”  But he added: “Leaving that in place, from an economic standpoint, is a mistake.” ",1
"U.S.-Russia tensions over Syria will not 'spiral out of control': Mattis WASHINGTON (Reuters) - Tensions between the United States and Russia will not “spiral out of control” following last week’s U.S. cruise missile strikes on a Syrian air base, Defense Secretary Jim Mattis said on Tuesday, describing it as a one-off response to Syria’s use of banned chemical weapons. President Donald Trump, in his biggest foreign policy decision since taking office in January, ordered the strikes after concluding that Syria waged a nerve gas attack in rebel-held territory that killed 87 people, many of them children.  Russia, which has advisers on the ground aiding Syrian President Bashar al-Assad, warned the U.S. strike could have serious consequences. Syria denies involvement. “It will not spiral out of control,” Mattis told reporters at the Pentagon. “I’m confident the Russians will act in their own best interest and there is nothing in their best interest to say they want this situation to go out of control.” Mattis has repeatedly warned that the U.S. military remained ready to act again should Assad use chemical weapons, saying on Tuesday that Assad would “pay a very, very stiff price.”    At the same time, he acknowledged that Trump had only authorized the single attack, meaning the U.S. military would not automatically have the authority to strike again should Washington determine another case of chemical weapons use. Mattis also sought to downplay concerns about Pentagon mission creep, saying the U.S. military’s focus in Syria was still fighting Islamic State militants, not becoming entangled in Syria’s messy civil war between Assad and his opponents. “The rest of the campaign stays on track exactly as it was before Assad’s violation,” Mattis said. The incident has chilled U.S. relations with Moscow after a presidential campaign during which Trump frequently called for an alliance with Russia to fight Islamic State militants in Syria and Iraq. It has also led the Trump administration to harden its attitude against Assad weeks after top U.S. officials said they were more concerned with defeating Islamic State militants than getting Assad out of power. “I don’t see a peaceful, stable Syria in the future that has Assad in charge,” White House spokesman Sean Spicer said on Tuesday. “I don’t see a future Syria that has (Assad) as the leader of that government.” U.S. Secretary of State Rex Tillerson denounced Russian support for Assad as he prepared to fly to Moscow on Tuesday. “It is clear to us the reign of the Assad family is coming to an end,” Tillerson told reporters in Italy. U.S. intelligence indicates that Syrian Su-22 aircraft taking off from Shayrat airfield delivered the nerve agent sarin, according to a White House report given to reporters. Mattis said there was no doubt that Damascus was responsible. Although some U.S. officials have strongly hinted they suspect Russia, which has a presence at Shayrat, may have known something about the planned attack, none have conclusively linked Moscow to the incident itself. Mattis suggested the United States did not have firm evidence that Russia had foreknowledge or was complicit in the chemical attack. “It was very clear that the Assad regime planned it, orchestrated it and executed it and beyond that we can’t say right now. We know what I just told you, we don’t know anything beyond that,” Mattis said, when asked whether Russia had a role. ",1
"Republican Cochran back in Senate, says ready for tax debate WASHINGTON (Reuters) - Republican U.S. Senator Thad Cochran said he had returned to Washington on Tuesday and was looking forward to “continuing work on the 2018 appropriations bills and to taking part in the debate on the budget and tax cuts.” Cochran’s absence for a medical procedure threatened to complicate passage of a budget blueprint needed to push through the Republicans’ plan for tax reform. Cochran’s office said in a statement that the Mississippi senator “continues to be treated for urological issues and remains under medical supervision, which could affect his work schedule.” ",1
" Trump Just Issued A New But Utterly USELESS Threat On Endangered Trumpcare Bill The  American Health Care Plan,  a.k.a. AHCA or  Trumpcare,  didn t get the vote Thursday that it was supposed to because there are too many Republicans in Congress that won t vote for it. Trump has been trying to bully them into doing so, including threatening the jobs of Republicans who vote against it. Now, though, he s made what he no doubt thinks is his most terrifying threat yet, except it s really not.He s threatened to leave Obamacare in place if Trumpcare fails in Congress.If you re sitting there scratching your head, you aren t alone. The ACA, also known as the dreaded Obamacare, would remain in place and intact regardless of what Trump does. The question is who would be responsible for that, politically, and the answer is and has always been Republicans. Trump seems to think he can hold that over their heads to force a vote.Mick Mulvaney, the White House s budget director, has even told House Republicans that Trump is done with negotiations and just wants a vote now. He said that if they vote the bill down, then Trump will just proceed to work on other parts of his agenda. Which, really, is the obvious option.One has to ask: Does Trump really think that he s going to cow intransigent Republicans this way? Should Trumpcare fail, the ACA would remain the law of the land regardless of what Trump does because he can t repeal it all on his own.There are House Republicans that aren t part of the intransigent Freedom Caucus who have said they can t back the modified bill, which is considerably worse than the original bill. There s also the fact that Senate Republicans have already said they don t have the votes to pass Trumpcare.To appease one side, such as the Freedom Caucus, Republicans have to alienate another side, like moderates. They re stuck between a rock and a hard place on this   and it s a situation that Trump s bullying can t really make worse.There s a small chance that the bill will pass the House tomorrow, but with the Freedom Caucus and moderates being unhappy with the bill, it will probably fail. If it fails, Obamacare will remain the law of the land. Republicans already know they ll bear the burden of that. Trump s threat is ridiculous.Featured image by Win McNamee via Getty Images",0
" Trump Tweets A Douchey, Self-congratulatory “THANK YOU” And Americans Tell Him Where He Can Shove It (TWEETS) On Wednesday, Donald Trump kicked off his morning by tweeting two little words   an allcaps  THANK YOU. THANK YOU!  Donald J. Trump (@realDonaldTrump) March 1, 2017Trump didn t say whom he was thanking. Was it the Jews he says are behind antisemitic hate crimes committed by his supporters? The father of the Navy SEAL who died for nothing during his failed Yemen raid who didn t want to meet him? The wife of said SEAL who broke down in tears while The Donald joked about applause? Hispanics and Muslims who now live in fear every day? Oh, that s right   he was thanking the media who apparently have learned nothing and are currently gushing about how  presidential  he was at his Wednesday speech because he managed to stick to the script and not scream about FAKE NEWS for once   never mind that he lied 51 times in his 61 minute speech. While Trump may be patting himself on the back, those of us who can operate a toaster without an adult supervising are a bit confused at whom, exactly, he thinks likes him. Trump s disapproval numbers are current at over half the country (and steadily rising)   meaning that most Americans are sick of his bullsh*t already. Naturally, a whole mess of them stopped by Trump s Twitter to let him know how they really feel:.@realDonaldTrump all caps isn't presidential or eloquent  Roland Scahill (@rolandscahill) March 1, 2017@realDonaldTrump Successful morning poop?  DansGaming (@Dansgaming) March 1, 2017@realDonaldTrump FUCK YOU  Stevie (@StevieeeWx) March 1, 2017What are you thanking us for, @realDonaldTrump? Most of us didn't have orgasms over your lame speech. https://t.co/WU62kY7Enn  Jeffrey Guterman (@JeffreyGuterman) March 1, 2017.@realDonaldTrump Did someone just pee on you?  Donald Trump Exposed (@DTrumpExposed) March 1, 2017@realdonaldtrump When will you speak against anti-Muslim bigotry by many supporters? We don t want more Kansas/Quebec type attacks  Ali Abunimah (@AliAbunimah) March 1, 2017@realDonaldTrump You got a woman's husband killed, refused to accept responsibility & then used her as a prop to absolve yourself. fuck you  cx cope (@cxcope) March 1, 2017@realDonaldTrump Was this meant for President Bannon for buying you a lego toy?  Nooruddean (@BeardedGenius) March 1, 2017Are you thanking Republicans for helping to keep your corruption hidden from the American people? @realDonaldTrump https://t.co/Zyj5fpoUdG  Caroline O. (@RVAwonk) March 1, 2017Don t be fooled by the one time Trump has managed to avoid mocking a disabled reporter or telling his fans he will pay their legal fees if they beat up black people at his rallies. He s still the same racist xenophobe he s always been   though as  Real Time  host Bill Maher points out: I think the bad thing is it will fool a lot of people. [He] like a fairly reasonable guy, too right-wing for me, but a normal person. Once again, don t be fooled.Featured image via Getty Images(Pool)/screengrab",0
" The N-Word Flies As Racists Attack 49er’s Quarterback For Protesting Police Treatment Of Blacks Just remember, Donald Trump s campaign is supported by racists, and this is how they treat people of color.Police have been unjustly killing black people at an alarming rate, and that has caused a movement to rise in protest against it. Black Lives Matter is making an effort to change the way police treat African-Americans across the nation, and that is making racists explode in rage because they cheer whenever a black person is killed in this country and they want the violence to continue.So when San Francisco 49ers quarterback Colin Kaepernick chose to sit during the national anthem on Friday night versus the Green Bay Packers to protest police shootings of black people, the racists quickly attacked him by questioning his patriotism and calling him the N-word. I am not going to stand up to show pride in a flag for a country that oppresses black people and people of color,  Kaepernick told the press after the game.  To me, this is bigger than football and it would be selfish on my part to look the other way. There are bodies in the street and people getting paid leave and getting away with murder. And he is right. Police officers who unjustly kill black people often go unpunished and are usually sent right back out into the streets to do it again. Police departments are reluctant to do anything other than to put the offending officer on paid leave. Prosecutors are reluctant to bring charges. And even if they do, grand juries usually let what most normal people call murder slide.And let s make this clear, we are talking about officers who kill black people who are unarmed and don t resist. We are talking about officers who kill black people who run for their lives. We are talking about officers who kill black people even though suspects are supposed to be innocent until proven guilty in a court of law. Cops are NOT supposed to be executioners.But racists believe that keeping police officers from shooting and killing black people is somehow a violation of their rights, so they viciously attacked Kaepernick.Blatant disrespect doesn t work well for impacting change. Feel free to find a country that supports you better. #Colin Kaepernick  Paul Hoffman (@papac00772) August 27, 2016 Welp, I guess my Kaepernick jersey is going out with the next thrift store donations.https://t.co/31DHUM8TMg  Holly Nicholas (@ilikerox) August 27, 2016This nigger Colin Kaepernick has a $114M contract to throw a fucking ball. Yeah, blacks are so oppressed in America.  AdolfJoeBiden  (@Bidenshairplugz) August 27, 2016 Colin Kaepernick is  keepin it real  and gets the prestigious  nigger of the day  award overtaking Will Smith in hardcore nigger status.  nate (@bloodandsoil5) August 27, 2016Organizers should try the Saudi national anthem. I bet Colin @Kaepernick7 & boycotting U.S. Muslims will stand erect https://t.co/R9aiLSNuzH  (((Tarek Fatah))) (@TarekFatah) August 27, 2016 All of you faggot cucks worshiping nigger athletes like Colin Kaepernick are getting what you want. You want to be shit on. Kill yourselves.  MOBI-WAN (@28thVerse) August 27, 2016Of course, Americans have the freedom to not stand during the national anthem just like school children do not have to stand and recite the Pledge of Allegiance. That is their right as citizens of this country. Many conservatives are claiming that Kaepernick is disrespecting our veterans and their sacrifice, but that is not the case at all. Our soldiers fight for ALL of our rights, which includes choosing not to stand during the national anthem. Just because Kaepernick is making a political statement using the platform he has been given doesn t mean he hates our troops.If anything, Kaepernick is walking in the footsteps of Muhammad Ali, whom conservatives were praising not too long ago when he passed away. The boxing legend also took a stand against rampant racism and oppression when he changed his name and refused to enter the service after being drafted for the Vietnam War. White racists howled with rage then, too.And Kaepernick was taking a stand for others, not himself. So claiming that his multimillion dollar salary means people of color like him are not oppressed is bullshit. But the fact that racists attacked him in these ways prove that racism and oppression still exist in this country and that these racists are desperate to regain the white dominated racist America of the past.And they are trying to do that by supporting Donald Trump s racist campaign for the presidency.Yet Republicans still wonder why black people won t vote for them.Featured image via Wikimedia ",0
"Trump administration sides against unions in high court fees case WASHINGTON (Reuters) - The Trump administration on Wednesday said it would oppose public sector unions in a major case currently before the U.S. Supreme Court, reversing the view taken by the Obama administration in an identical dispute. The Justice Department filed a friend-of-the-court brief against the unions in a case brought by a non-union government employee in Illinois that targets fees his state and many others compel such workers to pay to unions in lieu of dues to fund collective bargaining and other organized labor activities. He is arguing that such fees violate the free speech rights of non-union members. The high court heard a similar challenge out of California in January 2016 and had appeared headed toward ruling the fees unconstitutional. But conservative justice Antonin Scalia died a month later and the short-handed court ended up with a 4-4 split in April 2016 that left the law intact but set no nationwide precedent. In that case, the Obama administration filed a brief backing the unions. Addressing the change of position, Solicitor General Noel Francisco said in the court filing that after the Supreme Court agreed to hear the new case “the government reconsidered the question and reached the opposite conclusion.” The Trump administration has already adopted opposing positions to those taken by the Obama administration in other major cases pending at the Supreme Court, including another labor case on whether employers should be able to require workers to sign contracts that prevent them from making class action claims. The administration also reversed an Obama administration stance by supporting Ohio in its bid to revive a state policy of purging people from voter-registration lists if they do not regularly cast ballots. ",1
"Trump seeks to 'reboot' U.S. relationship with Egypt in Monday talks WASHINGTON (Reuters) - President Donald Trump will seek to rebuild the U.S. relationship with Egypt at a Monday meeting with Egyptian President Abdel Fattah al-Sisi focused on security issues and military aid, a senior White House official said on Friday. “He wants to use President Sisi’s visit to reboot the bilateral relationship and build on the strong connection the two presidents established when they first met in New York last September,” the official said, briefing reporters on condition of anonymity. Egypt has long been one of Washington’s closest allies in the Middle East, receiving $1.3 billion in U.S. military aid annually. The country is fighting an Islamist insurgency in Sinai, and hundreds of Egyptian soldiers and police have been killed fighting insurgents. The bilateral relationship was strained when former President Barack Obama criticized Sisi for cracking down on the Muslim Brotherhood, Egypt’s oldest Islamist group. Sisi does not make a distinction between the Brotherhood, which says it is peaceful, and Islamic State militants. Egypt considers the Muslim Brotherhood a terrorist group.  Obama froze aid to the country for two years after Sisi, then a general, overthrew President Mohamed Mursi in mid-2013  after mass protests against Mursi’s rule. Mursi, a Muslim Brotherhood member, had been elected the previous year. Human rights groups have estimated that at least 40,000 political prisoners have been detained by Sisi’s government. Trump’s relationship with Sisi got off to a good start when they met last September in New York while Trump was running for president, the White House said.  Trump supports Sisi’s approach to counterterrorism, which includes both military and political efforts, his efforts to reform Egypt’s economy, and Sisi’s calls for “reform and moderation of Islamic discourse,” the official said. Asked whether the United States would designate the Muslim Brotherhood as a terrorist group, as Egypt has, the official said Trump was interested in hearing Sisi’s views during the meeting. “We, along with a number of countries, have some concerns about various activities that the Muslim Brotherhood has conducted in the region,” the official said. Sisi’s visit comes as the Trump administration has proposed massive cuts to U.S. foreign aid, the details of which are still to be determined. The White House anticipates aid to Egypt will continue but provided no details on Friday. “We’re in the budget process right now and those discussions are ongoing as to how it will be broken out,” the official told reporters. Some U.S. lawmakers have opposed loosening restrictions on aid to Egypt because of concerns about human rights in the country. The Trump administration intends to address human rights issues behind closed doors, the White House official said. “Our approach is to handle these types of sensitive issues in a private, more discreet way. We believe it’s the most effective way to advance those issues to a favorable outcome,” the official said. The official would not say whether Trump would discuss with Sisi the case of Aya Hijazi, an Egyptian-American who works with street children and was arrested in May 2014 on human trafficking charges. Rights groups have called for her release. Hijazi has been held in custody for 33 months in violation of Egyptian law, which states that the maximum period for pretrial detention is 24 months. A verdict was set to be read in a March 23 court session, but was postponed with no reason stated by the judge until April 16. The maximum possible jail sentence in her case is 25 years. The White House is aware of Hijazi’s case “at the most senior levels,” the official told reporters. “We are going to address this with Egypt in a way that we think maximizes the chances her case will be resolved in a satisfactory way,” the official said. ",1
"Senate leaders look to work with White House to block Moore WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell said on Tuesday that he wanted to work with the White House to explore ways to keep embattled Republican Senate candidate Roy Moore from taking office if he wins a special election in Alabama. Speaking to reporters at the U.S. Capitol, McConnell said he had been in contact with President Donald Trump and others about sexual misconduct allegations against Moore. “He’s obviously not fit to be in the United States Senate,” McConnell said, “and we’ve looked at all the options to try and prevent that from happening.” Five women have accused Moore of sexual misconduct stemming from when he was in his 30s and they were teenagers. Moore, now 70, has denied the allegations.  Trump returns to Washington on Tuesday evening from a 12-day trip to Asia, and McConnell said he planned to discuss Moore’s situation with the president. Both are Republicans.  McConnell said he had also spoken with Vice President Mike Pence and White House Chief of Staff John Kelly about Moore. Trump supported Moore’s opponent, Luther Strange, in the Republican primary but threw his support to Moore after Strange was defeated. McConnell said Republicans were still considering having a candidate launch a write-in campaign against Moore for the Dec. 12 special election. Speculation has centered on Strange and the current U.S. attorney general, Jeff Sessions, as possibilities. McConnell said later in the day that Sessions, who left the Senate seat to become attorney general, would be a plausible write-in candidate. “He fits the mold of somebody who might be able to pull off a write-in,” the majority leader said during a forum on the economy.  Before the allegations surfaced, Moore, a Christian conservative and former Alabama Supreme Court chief justice,  had been heavily favored to defeat Democrat Doug Jones, a former U.S. attorney. A Democratic win in Alabama would be a blow to Trump’s agenda and shift the political outlook for next year’s congressional elections, giving Democrats a stronger shot at recapturing control of the Senate. Under state law, Moore cannot be removed from the ballot. “Obviously this close to the election, it’s a very complicated matter,” McConnell said earlier. Moore has suggested that McConnell and other establishment Republicans were working in tandem with news media to discredit him.  After McConnell’s remarks, Moore responded by tweeting: “The good people of Alabama, not the Washington elite who wallow in the swamp, will decide this election!” McConnell urged Moore on Monday to leave the race, while Senator Cory Gardner, who chairs the Republican Party’s Senate campaign arm, suggested the Senate should expel Moore should he continue campaigning and win.  The Republican National Committee has withdrawn its support for Moore, according to a Federal Election Commission filing on Tuesday, after the party’s Senate campaign wing, the National Republican Senatorial Committee, ended a fundraising deal with him on Friday.  In Birmingham, Alabama, Jones told reporters his campaign had no plans to directly attack Moore over the allegations in a bid to capitalize on the furor. “We’re going to stay in our lane. We’re going to talk about the issues that we continue to talk about,” he said. “We will bring up his record, his previous record, other people will bring up the issues of the day. And people will have a choice.” Jones’ campaign released a new ad on Tuesday featuring Republican voters who say they are backing the Democrat. “I’m a Republican, but Roy Moore - no way,” one voter says in the ad. The national Democratic Party, however, has yet to invest directly in the race beyond funds to build the state party, and has not changed that stance since the Moore allegations surfaced. Earlier in the day, Sessions said in testimony before Congress that he had no reason to doubt the five women who have accused Moore of misconduct when they were in their teens. The House of Representatives’ top Republican, Speaker Paul Ryan, said he believed Moore’s accusers and that Moore should leave the race.  “If he cares about the values and people he claims to care about, then he should step aside,” Ryan told a news conference. On Monday, Beverly Young Nelson became the fifth woman to accuse Moore of misconduct, saying he sexually assaulted her when she was 16 and he was a prosecuting attorney in his 30s. Moore said on Monday that Nelson’s accusations were “absolutely false.” Moore has denied the allegations first raised in a Washington Post story about his relationships with four women when they were teenagers, including a charge he initiated sexual contact with a 14-year-old girl when he was in his 30s. Reuters was unable to independently confirm any of the allegations and accusations.  ",1
" WATCH: Donald Trump Literally Offers To ‘Destroy’ A State Senator’s Career After a Texas sheriff whined about a piece of legislation, Donald Trump seriously offered to  destroy  the lawmaker who wrote it.Texas Republican Senator Bob Hall represents Rockwall County, and he plans to introduce a bill that prevents police from seizing assets unless there is a conviction first.Basically, the legislation allows suspects who are arrested to keep their property and finances intact until they are formally convicted of their alleged crimes by a court of law.It makes sense, but Rockwall County Sheriff Harold Eavenson complained to Trump at a meeting on Tuesday that Hall s bill isn t the kind of cooperation he has been demanding. In short, the two bit sheriff thinks he can give orders to lawmakers. In response to Eavenson s whining, Trump asked him to name the lawmaker and offered to  destroy  his career. Everyone else laughed as if Trump was joking. Trump didn t laugh with them. He was being quite serious.EAVENSON: On asset state forfeiture, we got a state senator in Texas that was talking about introducing legislation to require conviction before we could receive that forfeiture money. And I told him that the cartel would give a monument to him in Mexico if he could get that legislation passed.TRUMP: Who is the state senator? Do you want to give his name? We ll destroy his career.Here s the video via Twitter.Sheriff tells Trump a lawmaker is pushing legislation he doesn t wantTrump:  Want to give his name? We ll destroy his career. (laughter) pic.twitter.com/7vLFAQOhw0  Bradd Jaffy (@BraddJaffy) February 7, 2017So let s just get this straight. Because a state lawmaker plans to introduce a piece of legislation that doesn t jive with Trump s agenda and the agenda of a county sheriff, Trump is threatening to  destroy  the man s career. This is the kind of thing that tyrants do. And what s amazing is that this is a state lawmaker. Frankly, Trump should stay out of local and state affairs of this kind. Surely, the Texas Senate and House can decide if Hall s bill is worthy of passage. Furthermore, voters elected Hall to represent them. If they don t like what he is doing they will destroy him by not re-electing him. Trump isn t only threatening a lawmaker, he is threatening democracy. And he should not be allowed to get away with it.Read more:Featured image via Chip Somodevilla/Getty Images",0
" Canada’s Foreign Minister: We Must Now Fill The Global Leadership Role U.S. Has Abandoned Donald Trump has done so much damage that other countries are now scrambling to figure out their new role in the world. The U.S. is quickly losing its status as a superpower with Trump at the helm and now leaders from around the globe are figuring out just who will fill the void. On Tuesday, Canada s foreign minister said that his country must step up to help fill the global leadership role that the U.S. has abandoned under Trump.During a speech, Minister Chrystia Freeland said that while the  United States has truly been the indispensable nation  in years past and  has helped foster peace and prosperity  for both Canada and the U.S., things seem to be changing.Yet it would be na ve or hypocritical to claim before this House that all Americans today agree. Indeed, many of the voters in last year s presidential election cast their ballots, animated in part by a desire to show that the burden of world leadership. To say this is not controversial: it is simply that. Canada is grateful, and will always be grateful,  to the U.S., Freeland continued. She added that Canada  will continue to seek to persuade our friend that their continued international leadership is very much in their national interest   as well as that of the rest of the free world. Yet we also recognize that the ultimately not our decision to make. It is a choice Americans must make for themselves.The fact that our friend and ally has come to question the very worth of its mantle of global leadership, puts into sharper focus the need for the rest of us to set our and we are in sovereign course. For Canada, that course must be the renewal, indeed the strengthening, of the postwar multilateral order.We will follow this path, with open hand and open heart extended to our American friend, seeking to make common cause had so often in the past.This is absolutely shameful. In less than six months Trump cost the U.S. not only its reputation but its role as a global leader as well. How much longer are we going to allow him to continue destroying our country?Stunning speech by Canada s foreign minister: America is giving up mantle of global leadership, and we must step in https://t.co/prTaNTv927 pic.twitter.com/1LxdRXjtC5  Mark Murray (@mmurraypolitics) June 6, 2017Featured image via Fiona Goodall/Getty Images",0
" The Alicia Machado ‘Sex Tape’ Trump Just Tried To Shame Hillary Over Doesn’t Even Exist Just hours after Trump told millions of voters to watch Alicia Machado s sex tape, it turns out no such tape exists, and the woman in the said  tape  is a pornographic actress who has a resemblance to the former Miss Universe contestant.That s quite a candidate you got there, Republicans.In a bizarre early morning Twitter tirade, the Republican nominee for president slammed  disgusting  Alicia Machado, accusing the Clinton camp of expediting her immigration process so she could help her in a debate:Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?  Donald J. Trump (@realDonaldTrump) September 30, 2016Shortly after Clinton brought up Muchado in the first presidential debate, websites (with no credibility) began circulating a claim that Muchado was a pornographic actress:Former Miss Universe winner Alicia Machado, who has been campaigning against Republican nominee Donald Trump for the Hillary Clinton campaign, has appeared in pornographic videos.Snippets of an adult film starring Machado are available on multiple free porn websites. Machado also appeared topless in Mexican Playboy in 2006 and 2012. Hillary Clinton invoked the 1996 Miss Universe winner in an attack on Trump during Monday s debate.While it is true Machado posed nude for Playboy magazine, the notion that Machado is a pornographic actress or has a sex tape (that can be viewed by the public) is a completely bogus rumor that has been circulating the internet for years. The only thing that could even come close to a  sex tape  is low quality footage from a Spanish reality television program La Granja, in which Machado was kicked off for reportedly having sexual relations with a cast member. The act was caught on a grainy night vision camera from the studio that run 24/7.And Trump was stupid enough to believe internet rumors   kind of like how he believes the National Enquirer.According to Snopes, which looked into the claim:In 2009, a video clip purportedly showing the former Miss Universe winner engaging in anal sex was circulated online, and that is the clip that now most frequently shows up in response to web searches on the phrase  Alicia Machado porn..  However, the woman seen in that video is not Alicia Machado   the clip was taken from the 2004 DVD Apprentass 4, which features porn actress Angel Dark, and was later retitled to suggest it showed Alicia Machado.Good job, Trump! You just asked 320 million Americans to watch Angel Dark have sex in a movie that bears a resemblance to your TV show s name.I can t wait to see how Republicans defend this one.Remember when a presidential candidate attempted to slut-shame someone, and told people to watch a  sex tape  (which doesn t exist) because he got his feelings hurt after being called out?Featured image via Spencer Platt/Getty Images",0
" Harry Reid TORCHES FBI Director Comey: ‘I Believed You To Be Principled. I Now See I Was Wrong’ Senate Minority Leader Harry Reid (D-NV) wrote a letter to James Comey on Sunday where he lambasted the FBI director for releasing information relating to investigating a presidential candidate just 11 days before an election. Comey has said he was obligated to tell Congress that he d found more emails, but the law may say otherwise.The Hatch Act, which prevents ICE from endorsing Donald Trump despite his repeated claims, also bars government officials from using their positions to influence the outcome of an election. Comey s, ahem, poorly timed revelation could, in fact, be seen as using his position as director of the FBI to influence this election. Reid said, point blank: I am writing to inform you that my office has determined that these actions may violate the Hatch Act. Through your partisan actions, you may have broken the law. New @SenatorReid letter to James Comey re: Hatch Act:  Through your partisan actions, you may have broken the law.  pic.twitter.com/MplVLQxgdi  Sahil Kapur (@sahilkapur) October 30, 2016Now, Comey could always reiterate that he was only doing what he promised Congress he would do. However, given that he s a Republican, he could be up to any number of things. It could be as innocent as that. Or perhaps he thinks he can restore some of his standing among his party, which took a hit after he said he wasn t filing charges against Hillary.He could also be responding to all the squeaky wheels in Congress who are bitching up one side and down the other that Hillary is guilty, is a threat to national security and is therefore unqualified to be President; and screaming and crying about Comey not doing his job.But it s the last part of Reid s letter that will really hit Comey where it hurts. Congressional Republicans tried to filibuster his nomination away, and Reid stood up for him. Reid said: Please keep in mind that I have been a supporter of yours in the past. When Republicans filibustered your nomination and delayed your confirmation longer than any previous nominee to your position, I led the fight to get you confirmed because I believed you to be a principled public servant.With deepest regret, I now see that I was wrong. The last line of @senatorreid s letter to James Comey is amazing. ? pic.twitter.com/pdzEKZZCye  Sahil Kapur (@sahilkapur) October 30, 2016Ouch. Just ouch. Comey has really done a number on himself with this.Image of Harry Reid by Alex Wong, image of James Comey by Chip Somodevilla. Images merged by Rika Christensen",0
" BREAKING: Lawsuit Shows Trump Wanted To Fire, Replace ‘Unattractive’ Female Employees While Donald Trump and Kellyanne Conway continue to boast about how uplifting and fair the billionaire mogul has been to his female employees (hiring, promotions, large salaries), court documents obtained from the Los Angeles Times paint a more sinister, misogynistic view into how Trump really felt about female employees.In other words, it highlights exactly the kind of person Trump is and just how he treats women.According to the court documents, Hayley Strozier, director of catering at the Trump National Golf Club in Rancho Palos Verdes, accused Trump of asking managers to fire  unattractive  waitresses and replacing them with  attractive  ones instead:I had witnessed Donald Trump tell managers many times while he was visiting the club that restaurant hostesses were  not pretty enough  and that they should be fired and replaced with more attractive women.Other court documents from 2012 document that Trump had asked Sue Kwiatkowski that his premises in Los Angeles should showcase only  attractive  women:Donald Trump always wanted good looking women working at the club. I know this because one time he took me aside and said,  I want you to get some good looking hostesses here. People like to see good looking people when they come in.  I and the other managers always tried to have our most attractive hostesses working when Mr. Trump was in town and going to be on the premises.In Donald Trump s America, a woman is not judged on her merit and ability to get the job done, but by her looks   and if she doesn t have the looks, she s out of a job. Because of Trump s ridiculous and sexist demands, managers were often forced to hire inexperienced, inept employees due to looks over the experienced, capable employees who didn t fit the mold of  attractive  enough.The outrage lies within one caveat: he only did this with female employees, not males. Either Trump thinks all men are drop-dead gorgeous or he really does have a blatant disregard for treating women with respect.And it s not like the ill deeds towards these women did not go unpunished. As part of a  broader labor relations lawsuit  (which includes other complaints than sexist mistreatment), Trump had to compensate:The bulk of the lawsuit was settled in 2013, when golf course management, without admitting any wrongdoing, agreed to pay $475,000 to employees who had complained about break policies. An employee s claim that she was fired after complaining about the company s treatment of women was settled separately; its terms remain confidential.If Trump really treated women with respect, why did he have to give hush money to a female employee who complained about ill-treatment of not just her, but women overall?Maybe someone should tell Kellyanne Conway before the next time she starts babbling on about how great he is.Featured image via Spencer Platt/Getty Images",0
